MP,FG%,3P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.23,0.833,0.0,0.75,1.0,5.0,6.0,3.0,1.0,1.0,3.0,4.0,13.0
35.19,0.444,1.0,0.667,0.0,10.0,10.0,2.0,2.0,1.0,3.0,2.0,19.0
32.26,0.4,1.0,1.0,0.0,3.0,3.0,7.0,2.0,0.0,3.0,3.0,11.0
28.53,0.375,0.0,0.5,3.0,3.0,6.0,1.0,1.0,0.0,3.0,3.0,10.0
15.07,0.25,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,4.0,4.0,2.0
19.27,0.4,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0
17.19,0.6,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,6.0
17.12,0.5,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0
16.58,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0
15.34,0.33299999999999996,0.33299999999999996,0.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,5.0
4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.09,0.375,0.0,0.75,2.0,2.0,4.0,7.0,4.0,0.0,2.0,3.0,15.0
31.53,0.455,0.429,0.5,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,14.0
31.22,0.467,0.375,0.875,1.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,24.0
21.12,0.5710000000000001,0.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,10.0
9.46,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0
32.54,0.28600000000000003,0.0,0.5,2.0,6.0,8.0,0.0,2.0,2.0,2.0,3.0,5.0
28.02,0.16699999999999998,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
20.46,0.444,0.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0
14.51,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0
13.33,0.222,0.2,0.25,4.0,2.0,6.0,1.0,2.0,0.0,1.0,1.0,6.0
1.16,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.08,0.5,0.0,0.667,0.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,20.0
34.12,0.545,0.5,0.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,3.0,13.0
33.12,0.4,0.0,0.4,3.0,4.0,7.0,1.0,2.0,0.0,0.0,4.0,14.0
30.24,0.364,0.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,10.0
26.27,0.2,0.0,0.5,1.0,8.0,9.0,0.0,0.0,2.0,1.0,2.0,4.0
26.36,0.429,0.33299999999999996,1.0,0.0,3.0,3.0,2.0,3.0,0.0,5.0,0.0,10.0
20.38,0.625,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,3.0,4.0,10.0
15.44,0.33299999999999996,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0
11.16,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
2.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35.09,0.273,0.2,0.667,1.0,7.0,8.0,3.0,1.0,0.0,1.0,3.0,9.0
29.41,0.5,0.667,1.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,3.0,14.0
23.06,0.16699999999999998,0.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0
22.39,0.3,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,6.0
21.05,0.667,0.0,0.33299999999999996,3.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,13.0
26.55,0.667,0.0,0.833,2.0,5.0,7.0,1.0,0.0,0.0,1.0,3.0,21.0
24.54,0.4,0.33299999999999996,1.0,3.0,6.0,9.0,2.0,2.0,2.0,1.0,4.0,7.0
20.22,0.125,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0
17.5,0.5,0.25,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0
11.15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
7.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
40.25,0.5,0.5,0.8,1.0,7.0,8.0,3.0,0.0,4.0,2.0,2.0,22.0
38.55,0.556,0.0,0.0,1.0,13.0,14.0,9.0,2.0,1.0,1.0,2.0,10.0
35.49,0.4,0.5,1.0,2.0,1.0,3.0,2.0,1.0,0.0,6.0,6.0,13.0
27.37,0.556,0.0,0.0,1.0,7.0,8.0,3.0,0.0,2.0,3.0,3.0,10.0
13.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
29.08,0.556,0.0,0.0,2.0,6.0,8.0,0.0,2.0,0.0,4.0,3.0,10.0
27.26,0.529,0.6,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,25.0
27.0,0.455,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,6.0,10.0
41.33,0.44,0.0,0.75,3.0,4.0,7.0,3.0,3.0,3.0,2.0,2.0,25.0
40.31,0.28600000000000003,0.5,0.833,2.0,4.0,6.0,0.0,1.0,1.0,1.0,2.0,16.0
34.47,0.28600000000000003,0.0,0.667,0.0,6.0,6.0,8.0,1.0,0.0,3.0,4.0,12.0
32.39,0.615,0.5,0.8,5.0,4.0,9.0,1.0,2.0,0.0,4.0,3.0,21.0
28.45,0.28600000000000003,0.0,1.0,4.0,9.0,13.0,6.0,0.0,2.0,0.0,1.0,6.0
21.53,0.5,0.667,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,12.0
20.37,0.4,0.5,0.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,10.0
14.13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3.12,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38.22,0.41700000000000004,0.0,0.9,2.0,3.0,5.0,6.0,2.0,0.0,2.0,4.0,29.0
32.31,0.583,0.0,0.5,4.0,5.0,9.0,3.0,1.0,0.0,2.0,5.0,15.0
29.57,0.3,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,6.0
20.38,0.0,0.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0
18.29,0.75,0.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,6.0
29.12,0.5710000000000001,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,19.0
24.23,0.429,0.5,0.5,3.0,5.0,8.0,0.0,0.0,1.0,0.0,2.0,8.0
19.38,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
13.35,0.5,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,4.0
6.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.22,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
35.58,0.6920000000000001,0.5710000000000001,1.0,0.0,5.0,5.0,3.0,1.0,0.0,3.0,2.0,27.0
35.16,0.462,0.33299999999999996,0.583,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,20.0
29.42,0.35700000000000004,0.6,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,13.0
27.18,0.6,0.0,0.5,2.0,7.0,9.0,3.0,0.0,3.0,0.0,4.0,7.0
24.53,0.444,0.0,0.667,6.0,5.0,11.0,0.0,1.0,1.0,2.0,4.0,12.0
25.34,0.375,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,6.0
21.54,0.25,0.0,0.25,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,3.0
18.18,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0
13.09,0.5,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0
7.29,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.17,0.667,0.25,0.5,2.0,8.0,10.0,1.0,0.0,1.0,4.0,2.0,22.0
39.04,0.235,0.125,1.0,1.0,4.0,5.0,8.0,0.0,0.0,3.0,3.0,13.0
25.48,0.429,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,6.0
25.39,0.429,0.0,0.5,3.0,7.0,10.0,0.0,1.0,0.0,2.0,1.0,7.0
24.2,0.41700000000000004,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,3.0,3.0,10.0
22.12,0.667,0.0,0.5,2.0,7.0,9.0,0.0,0.0,2.0,4.0,2.0,5.0
19.4,0.3,0.5,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,13.0
16.49,0.5,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0
15.12,0.25,0.0,0.33299999999999996,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0
9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
37.29,0.583,0.33299999999999996,0.857,1.0,6.0,7.0,10.0,6.0,0.0,4.0,4.0,21.0
37.22,0.588,0.25,0.833,0.0,2.0,2.0,7.0,0.0,1.0,3.0,3.0,26.0
34.17,0.5,0.0,0.75,1.0,6.0,7.0,1.0,1.0,0.0,1.0,2.0,22.0
33.42,0.6,0.25,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,13.0
13.41,0.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0
26.38,0.33299999999999996,0.33299999999999996,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0
23.07,0.33299999999999996,0.0,0.5,1.0,5.0,6.0,0.0,4.0,0.0,0.0,1.0,5.0
13.08,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
10.41,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
5.39,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.15,0.364,0.33299999999999996,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0
24.24,0.667,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,8.0
24.12,0.7140000000000001,0.75,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,13.0
21.59,0.33299999999999996,0.5,0.857,4.0,5.0,9.0,3.0,2.0,0.0,1.0,1.0,14.0
16.35,0.28600000000000003,0.0,0.5,1.0,5.0,6.0,3.0,1.0,1.0,1.0,4.0,5.0
27.17,0.556,0.6,1.0,0.0,3.0,3.0,5.0,4.0,0.0,1.0,1.0,17.0
23.48,0.33299999999999996,0.667,0.0,0.0,3.0,3.0,3.0,1.0,0.0,3.0,5.0,6.0
21.45,0.2,0.5,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,5.0
21.17,0.625,0.0,1.0,8.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,13.0
19.34,0.5,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,12.0
6.27,0.5,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0
6.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24.58,0.5,0.0,0.75,3.0,3.0,6.0,0.0,1.0,1.0,0.0,2.0,11.0
24.5,0.273,0.667,1.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,2.0,10.0
23.37,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0
15.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
12.51,0.2,0.33299999999999996,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0
27.44,0.41700000000000004,0.0,0.875,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,17.0
21.17,0.25,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
20.15,0.16699999999999998,0.25,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,5.0,3.0
19.17,0.6,0.0,0.667,0.0,4.0,4.0,4.0,1.0,0.0,4.0,2.0,8.0
17.2,0.667,0.0,0.75,2.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,7.0
12.25,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
12.1,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
7.51,0.33299999999999996,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
44.09,0.467,0.33299999999999996,0.636,1.0,7.0,8.0,12.0,0.0,0.0,7.0,3.0,22.0
40.14,0.667,0.75,1.0,0.0,3.0,3.0,4.0,2.0,0.0,3.0,2.0,28.0
32.34,0.5,0.0,0.0,0.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,12.0
21.54,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0
13.11,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0
32.29,0.5,0.0,0.6,1.0,4.0,5.0,1.0,0.0,2.0,2.0,3.0,13.0
23.4,0.5,0.667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,18.0
18.55,0.5,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,5.0,9.0
9.03,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.07,0.727,1.0,0.25,1.0,10.0,11.0,1.0,0.0,1.0,3.0,2.0,18.0
36.06,0.5329999999999999,0.0,0.8,0.0,1.0,1.0,8.0,2.0,4.0,3.0,1.0,24.0
36.0,0.643,0.0,0.889,1.0,5.0,6.0,5.0,2.0,1.0,3.0,3.0,26.0
20.24,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,4.0
18.53,1.0,1.0,0.5,0.0,2.0,2.0,3.0,5.0,0.0,6.0,4.0,4.0
31.18,0.111,0.0,1.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0
29.07,0.5,0.0,0.667,1.0,3.0,4.0,4.0,3.0,0.0,3.0,2.0,20.0
17.19,0.5,0.5,0.5,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0
7.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
6.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
40.26,0.33299999999999996,0.0,0.792,9.0,11.0,20.0,2.0,0.0,0.0,3.0,1.0,31.0
33.56,0.7,1.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,17.0
30.57,0.33299999999999996,0.5,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0
25.19,0.462,0.5,0.33299999999999996,2.0,5.0,7.0,0.0,0.0,0.0,3.0,4.0,15.0
23.58,0.5,0.0,0.0,1.0,8.0,9.0,0.0,1.0,0.0,5.0,6.0,4.0
27.21,0.667,0.0,0.667,0.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,6.0
20.35,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0
18.5,0.111,1.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,9.0
18.39,0.33299999999999996,0.0,0.5,1.0,4.0,5.0,1.0,0.0,0.0,4.0,2.0,3.0
35.36,0.5,0.2,0.9,1.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,24.0
35.36,0.35,0.16699999999999998,0.33299999999999996,3.0,2.0,5.0,2.0,3.0,0.0,2.0,4.0,16.0
31.37,0.222,0.0,1.0,2.0,3.0,5.0,8.0,2.0,0.0,2.0,3.0,5.0
30.36,0.35,0.0,0.5,3.0,6.0,9.0,3.0,2.0,0.0,1.0,6.0,15.0
24.5,0.6,0.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,1.0,5.0,6.0
24.2,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0
20.15,0.7140000000000001,0.0,1.0,1.0,7.0,8.0,1.0,2.0,2.0,1.0,3.0,14.0
15.58,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0
15.5,0.4,0.0,0.0,2.0,4.0,6.0,0.0,3.0,1.0,1.0,3.0,4.0
5.22,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
35.26,0.33299999999999996,0.2,0.75,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,14.0
29.13,0.25,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,5.0,3.0,4.0
26.59,0.389,0.0,0.4,4.0,7.0,11.0,0.0,0.0,2.0,4.0,5.0,16.0
26.23,0.4,0.0,0.0,2.0,9.0,11.0,0.0,0.0,0.0,1.0,5.0,4.0
19.37,0.33299999999999996,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0
28.21,0.667,0.0,0.667,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,10.0
24.06,0.4,0.2,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,10.0
23.58,0.0,0.0,0.667,1.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0
14.01,0.833,0.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,11.0
11.56,0.16699999999999998,0.5,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
35.58,0.727,0.33299999999999996,0.889,1.0,7.0,8.0,5.0,0.0,2.0,1.0,4.0,25.0
33.16,0.667,0.0,0.667,3.0,5.0,8.0,0.0,1.0,0.0,1.0,3.0,24.0
26.22,0.25,0.33299999999999996,0.0,0.0,1.0,1.0,6.0,2.0,0.0,2.0,3.0,5.0
23.51,0.0,0.0,0.5,3.0,6.0,9.0,5.0,1.0,2.0,3.0,3.0,2.0
22.24,0.28600000000000003,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,2.0,8.0
28.49,0.33299999999999996,0.25,1.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,15.0
25.11,0.182,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0
17.35,0.75,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,6.0
8.14,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
7.52,0.5,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0
6.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.26,0.33299999999999996,0.5,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,5.0
25.13,0.429,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,6.0
24.48,0.125,0.0,0.0,4.0,6.0,10.0,2.0,0.0,2.0,0.0,3.0,4.0
23.58,0.375,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,7.0
18.34,0.5710000000000001,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,4.0,8.0
27.08,0.467,0.0,0.667,6.0,2.0,8.0,0.0,0.0,1.0,1.0,3.0,18.0
23.42,0.444,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,10.0
20.43,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0
20.3,0.14300000000000002,0.0,0.75,3.0,8.0,11.0,0.0,0.0,1.0,0.0,2.0,5.0
17.32,0.125,0.0,0.5,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0
5.35,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.07,0.545,0.0,0.833,2.0,7.0,9.0,0.0,2.0,5.0,3.0,2.0,22.0
30.51,0.47100000000000003,0.6,0.875,0.0,8.0,8.0,5.0,1.0,1.0,3.0,1.0,26.0
26.25,0.75,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,9.0
26.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,6.0
20.1,0.429,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,6.0
31.29,0.0,0.0,0.0,4.0,7.0,11.0,4.0,0.0,0.0,0.0,6.0,0.0
27.23,0.556,0.0,0.8,0.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,14.0
19.44,0.33299999999999996,0.4,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0
17.09,0.33299999999999996,0.33299999999999996,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.46,0.455,0.5710000000000001,1.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,18.0
37.36,0.429,1.0,0.75,0.0,0.0,0.0,12.0,2.0,0.0,3.0,1.0,10.0
31.14,0.5,0.0,0.5,0.0,6.0,6.0,1.0,2.0,1.0,1.0,3.0,14.0
31.01,0.42100000000000004,0.4,1.0,3.0,5.0,8.0,1.0,3.0,1.0,4.0,1.0,21.0
29.42,0.545,0.0,0.0,3.0,7.0,10.0,1.0,1.0,0.0,5.0,3.0,12.0
26.2,0.28600000000000003,0.0,1.0,2.0,6.0,8.0,0.0,1.0,0.0,1.0,3.0,8.0
18.41,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0
16.59,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
8.41,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
31.35,0.529,0.33299999999999996,0.4,1.0,3.0,4.0,5.0,1.0,2.0,4.0,3.0,21.0
30.01,0.33299999999999996,0.0,1.0,0.0,3.0,3.0,6.0,2.0,0.0,3.0,1.0,7.0
29.38,0.563,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,22.0
28.55,0.5,0.0,0.0,5.0,5.0,10.0,3.0,2.0,0.0,3.0,4.0,2.0
16.02,0.25,0.33299999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
29.09,0.429,0.0,0.0,1.0,7.0,8.0,2.0,6.0,2.0,1.0,5.0,6.0
20.08,0.444,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0
19.41,0.5,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0
17.59,0.556,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0
13.33,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0
3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.19,0.615,0.0,0.643,2.0,4.0,6.0,2.0,0.0,2.0,1.0,1.0,25.0
38.49,0.565,0.0,1.0,0.0,6.0,6.0,7.0,3.0,2.0,2.0,0.0,35.0
31.59,0.385,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,10.0
31.2,0.5,0.33299999999999996,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,15.0
18.44,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
29.07,0.25,0.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,3.0,4.0,4.0
19.57,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
16.3,0.25,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0
12.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
2.16,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
42.29,0.526,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,21.0
38.34,0.5,0.4,0.0,4.0,12.0,16.0,8.0,1.0,1.0,6.0,2.0,16.0
35.27,0.375,0.0,0.5,4.0,7.0,11.0,1.0,0.0,3.0,0.0,4.0,8.0
32.47,0.636,0.5,0.75,1.0,4.0,5.0,6.0,0.0,0.0,5.0,2.0,20.0
29.49,0.1,0.0,1.0,3.0,5.0,8.0,0.0,0.0,1.0,2.0,5.0,6.0
20.03,0.667,0.5,0.5,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,14.0
13.21,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
12.33,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0
9.26,0.75,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
5.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37.1,0.4,0.0,0.8,1.0,1.0,2.0,6.0,3.0,1.0,6.0,1.0,20.0
27.4,0.556,0.667,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,13.0
27.36,0.636,0.0,0.5,3.0,9.0,12.0,0.0,2.0,1.0,2.0,4.0,15.0
