3P%,AST,BLK,FG%,FT%,MP,PF,PTS,STL,TOV,TRB
0.0,0.0,0.0,0.0,0.0,0.05324720670391061,0.0,0.0,0.0,0.0,0.0
0.375,0.15,0.18181818181818182,0.625,0.846,0.7580307262569832,0.0,0.7719298245614035,0.125,0.3,0.2
0.4,0.45,0.0,0.304,0.625,0.7061801675977654,0.5,0.3684210526315789,0.125,0.3,0.36666666666666664
0.0,0.05,0.0,0.5,0.0,0.5099511173184358,0.3333333333333333,0.10526315789473684,0.25,0.1,0.23333333333333334
0.0,0.0,0.6363636363636364,0.429,0.0,0.34200418994413406,0.3333333333333333,0.10526315789473684,0.0,0.1,0.06666666666666667
0.0,0.05,0.0,1.0,1.0,0.23009776536312848,0.6666666666666666,0.05263157894736842,0.0,0.2,0.06666666666666667
0.33299999999999996,0.2,0.0,0.2,0.875,0.6112081005586592,0.5,0.17543859649122806,0.0,0.5,0.03333333333333333
0.0,0.05,0.0,0.0,0.0,0.4594972067039106,0.8333333333333334,0.0,0.0,0.1,0.06666666666666667
0.0,0.05,0.0,0.667,0.0,0.33798882681564246,0.5,0.14035087719298245,0.0,0.1,0.26666666666666666
0.0,0.0,0.09090909090909091,0.0,0.0,0.1269203910614525,0.3333333333333333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07297486033519553,0.16666666666666666,0.0,0.125,0.0,0.03333333333333333
0.25,0.05,0.18181818181818182,0.478,1.0,0.6386173184357542,0.5,0.45614035087719296,0.25,0.0,0.2
0.33299999999999996,0.05,0.09090909090909091,0.231,0.5,0.6314594972067039,1.0,0.14035087719298245,0.375,0.3,0.5333333333333333
0.0,0.1,0.36363636363636365,0.5,0.778,0.5614525139664803,0.5,0.3684210526315789,0.0,0.3,0.4
0.5,0.15,0.0,0.429,1.0,0.40502793296089384,0.6666666666666666,0.19298245614035087,0.0,0.1,0.03333333333333333
0.0,0.05,0.09090909090909091,0.625,1.0,0.4029329608938547,0.3333333333333333,0.24561403508771928,0.0,0.0,0.16666666666666666
0.16699999999999998,0.05,0.0,0.3,1.0,0.49825418994413406,0.3333333333333333,0.15789473684210525,0.125,0.0,0.13333333333333333
0.5,0.2,0.0,0.4,0.5,0.48079608938547486,0.3333333333333333,0.14035087719298245,0.125,0.2,0.03333333333333333
0.0,0.0,0.09090909090909091,0.0,0.5,0.2650139664804469,0.3333333333333333,0.03508771929824561,0.125,0.2,0.13333333333333333
0.0,0.0,0.0,0.25,1.0,0.22922486033519554,0.16666666666666666,0.07017543859649122,0.0,0.0,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.04224860335195531,0.0,0.0,0.0,0.0,0.0
0.5,0.1,0.18181818181818182,0.444,0.5,0.5481843575418994,0.6666666666666666,0.17543859649122806,0.0,0.1,0.16666666666666666
0.0,0.2,0.0,0.429,0.33299999999999996,0.5425977653631284,0.6666666666666666,0.14035087719298245,0.0,0.4,0.26666666666666666
0.0,0.05,0.09090909090909091,0.5,0.0,0.3538756983240223,0.5,0.03508771929824561,0.125,0.2,0.1
0.5,0.1,0.0,0.625,1.0,0.3510824022346369,0.3333333333333333,0.22807017543859648,0.0,0.2,0.0
0.0,0.05,0.0,0.6,0.0,0.31773743016759776,0.6666666666666666,0.10526315789473684,0.0,0.2,0.06666666666666667
0.667,0.15,0.09090909090909091,0.364,0.818,0.5083798882681564,0.3333333333333333,0.47368421052631576,0.0,0.1,0.1
1.0,0.0,0.18181818181818182,0.444,1.0,0.4771298882681564,0.6666666666666666,0.17543859649122806,0.0,0.1,0.1
0.33299999999999996,0.05,0.09090909090909091,0.583,0.0,0.45670391061452514,0.3333333333333333,0.2631578947368421,0.25,0.3,0.13333333333333333
0.0,0.05,0.09090909090909091,0.667,1.0,0.31808659217877094,0.5,0.08771929824561403,0.125,0.0,0.1
0.0,0.05,0.0,0.0,0.0,0.2884078212290503,0.0,0.0,0.0,0.0,0.23333333333333334
0.0,0.2,0.2727272727272727,0.5,0.33299999999999996,0.724336592178771,0.0,0.38596491228070173,0.125,0.2,0.4
0.25,0.55,0.09090909090909091,0.563,0.833,0.7053072625698323,0.3333333333333333,0.42105263157894735,0.25,0.2,0.16666666666666666
0.28600000000000003,0.35,0.0,0.375,1.0,0.6471717877094972,0.5,0.2807017543859649,0.125,0.1,0.13333333333333333
0.33299999999999996,0.2,0.0,0.25,0.0,0.40904329608938544,0.5,0.05263157894736842,0.25,0.0,0.06666666666666667
0.0,0.05,0.0,0.5,0.0,0.3537011173184358,0.6666666666666666,0.07017543859649122,0.125,0.1,0.2
0.0,0.05,0.09090909090909091,0.667,0.0,0.49877793296089384,0.3333333333333333,0.2807017543859649,0.25,0.4,0.2
0.0,0.05,0.0,0.4,0.8,0.4086941340782123,0.3333333333333333,0.21052631578947367,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.33299999999999996,0.0,0.18383379888268156,0.3333333333333333,0.03508771929824561,0.0,0.1,0.0
0.0,0.05,0.0,0.0,1.0,0.11295391061452513,0.0,0.03508771929824561,0.0,0.0,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.09724162011173185,0.0,0.0,0.0,0.1,0.0
0.0,0.05,0.0,0.42100000000000004,0.5,0.6349511173184357,0.5,0.2982456140350877,0.375,0.2,0.1
0.0,0.1,0.2727272727272727,0.429,0.8,0.6166201117318436,0.5,0.17543859649122806,0.125,0.1,0.3
0.75,0.2,0.0,0.625,1.0,0.6136522346368715,0.16666666666666666,0.2631578947368421,0.375,0.2,0.03333333333333333
0.0,0.05,0.09090909090909091,0.667,1.0,0.42510474860335196,0.6666666666666666,0.2631578947368421,0.0,0.2,0.16666666666666666
0.0,0.0,0.0,0.5,0.0,0.4031075418994413,0.0,0.07017543859649122,0.0,0.0,0.06666666666666667
0.33299999999999996,0.3,0.09090909090909091,0.4,1.0,0.509427374301676,0.0,0.17543859649122806,0.0,0.2,0.13333333333333333
0.0,0.1,0.0,0.353,1.0,0.49807960893854747,0.16666666666666666,0.24561403508771928,0.125,0.0,0.4666666666666667
0.0,0.15,0.09090909090909091,0.0,0.0,0.21071927374301677,0.16666666666666666,0.0,0.0,0.0,0.13333333333333333
0.8,0.05,0.0,0.8,0.0,0.21019553072625696,0.6666666666666666,0.21052631578947367,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0200768156424581,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0200768156424581,0.0,0.0,0.0,0.0,0.0
0.33299999999999996,0.3,0.0,0.42100000000000004,0.75,0.6525837988826816,0.0,0.3684210526315789,0.25,0.3,0.2
1.0,0.1,0.0,0.444,0.75,0.6284916201117319,0.3333333333333333,0.3508771929824561,0.25,0.3,0.23333333333333334
0.5,0.0,0.0,0.5329999999999999,1.0,0.6037011173184357,0.16666666666666666,0.3333333333333333,0.0,0.1,0.13333333333333333
0.0,0.1,0.0,0.0,0.5,0.4191689944134078,0.16666666666666666,0.017543859649122806,0.0,0.4,0.1
0.0,0.05,0.09090909090909091,1.0,0.0,0.26222067039106145,0.6666666666666666,0.03508771929824561,0.0,0.0,0.03333333333333333
0.0,0.2,0.0,0.4,1.0,0.45687849162011174,0.6666666666666666,0.17543859649122806,0.125,0.0,0.2
0.0,0.0,0.09090909090909091,0.0,0.0,0.3498603351955307,0.3333333333333333,0.0,0.125,0.1,0.13333333333333333
0.0,0.0,0.0,0.0,0.0,0.29783519553072624,0.16666666666666666,0.0,0.0,0.1,0.0
0.0,0.0,0.18181818181818182,1.0,0.5,0.24668296089385475,0.16666666666666666,0.12280701754385964,0.0,0.0,0.2
0.0,0.1,0.0,0.0,0.0,0.19395949720670388,0.0,0.0,0.0,0.1,0.1
0.0,0.0,0.0,1.0,0.0,0.025314245810055865,0.0,0.03508771929824561,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.025314245810055865,0.0,0.0,0.0,0.0,0.0
0.0,0.05,0.2727272727272727,0.462,0.75,0.603177374301676,0.3333333333333333,0.2631578947368421,0.0,0.2,0.3
0.0,0.2,0.2727272727272727,0.467,0.8,0.50768156424581,0.0,0.3157894736842105,0.125,0.4,0.2
0.0,0.25,0.0,0.25,0.75,0.48062150837988826,0.3333333333333333,0.15789473684210525,0.25,0.2,0.13333333333333333
0.0,0.0,0.0,0.33299999999999996,0.0,0.4065991620111732,0.6666666666666666,0.07017543859649122,0.0,0.1,0.16666666666666666
0.5,0.0,0.0,0.429,0.0,0.3367667597765363,0.3333333333333333,0.14035087719298245,0.125,0.0,0.0
0.25,0.0,0.0,0.33299999999999996,0.0,0.4942388268156424,0.16666666666666666,0.12280701754385964,0.125,0.1,0.1
0.0,0.15,0.0,0.625,1.0,0.4462290502793296,0.3333333333333333,0.21052631578947367,0.0,0.3,0.3
0.667,0.0,0.0,0.667,0.33299999999999996,0.3503840782122905,0.16666666666666666,0.2631578947368421,0.125,0.2,0.03333333333333333
0.0,0.4,0.0,0.75,1.0,0.3233240223463687,0.16666666666666666,0.17543859649122806,0.0,0.1,0.03333333333333333
0.0,0.05,0.0,0.0,0.0,0.19902234636871508,0.3333333333333333,0.0,0.0,0.0,0.1
0.0,0.3,0.09090909090909091,0.5329999999999999,0.667,0.6166201117318436,0.3333333333333333,0.3157894736842105,0.125,0.2,0.2
0.6,0.15,0.18181818181818182,0.667,1.0,0.6002094972067039,0.16666666666666666,0.3333333333333333,0.125,0.1,0.16666666666666666
0.5,0.65,0.0,0.467,1.0,0.5790851955307262,0.16666666666666666,0.3333333333333333,0.125,0.5,0.1
0.0,0.15,0.09090909090909091,0.3,0.5,0.49092178770949724,0.5,0.14035087719298245,0.125,0.0,0.4
0.0,0.1,0.09090909090909091,1.0,0.5,0.35544692737430167,0.3333333333333333,0.05263157894736842,0.125,0.2,0.13333333333333333
0.0,0.2,0.0,0.5,0.5,0.46281424581005587,0.16666666666666666,0.15789473684210525,0.0,0.2,0.0
0.0,0.0,0.09090909090909091,1.0,0.0,0.40904329608938544,0.3333333333333333,0.24561403508771928,0.0,0.0,0.13333333333333333
0.5,0.05,0.0,0.727,0.0,0.352304469273743,0.0,0.2982456140350877,0.125,0.1,0.0
0.0,0.0,0.0,0.5,0.0,0.07297486033519553,0.0,0.03508771929824561,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.07297486033519553,0.0,0.017543859649122806,0.0,0.1,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.07297486033519553,0.16666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0626745810055866,0.0,0.0,0.0,0.0,0.0
0.6,0.05,0.18181818181818182,0.5,0.75,0.684532122905028,0.16666666666666666,0.43859649122807015,0.0,0.1,0.26666666666666666
0.0,0.1,0.0,0.25,0.5,0.5813547486033519,0.0,0.08771929824561403,0.125,0.0,0.23333333333333334
0.25,0.15,0.09090909090909091,0.125,0.5,0.5481843575418994,0.16666666666666666,0.07017543859649122,0.0,0.2,0.13333333333333333
1.0,0.1,0.0,0.3,1.0,0.4893505586592179,0.6666666666666666,0.15789473684210525,0.0,0.0,0.23333333333333334
0.0,0.0,0.0,0.33299999999999996,0.667,0.42143854748603354,0.5,0.10526315789473684,0.125,0.0,0.13333333333333333
0.0,0.35,0.0,0.429,0.846,0.5511522346368715,0.5,0.40350877192982454,0.375,0.1,0.06666666666666667
0.0,0.05,0.0,0.5,0.5,0.40537709497206703,0.6666666666666666,0.17543859649122806,0.125,0.2,0.23333333333333334
0.0,0.0,0.0,0.0,1.0,0.33414804469273746,0.3333333333333333,0.03508771929824561,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.14647346368715083,0.0,0.0,0.0,0.0,0.0
0.5,0.2,0.09090909090909091,0.625,0.875,0.6642807262569832,0.8333333333333334,0.49122807017543857,0.0,0.4,0.13333333333333333
0.2,0.1,0.0,0.364,0.5,0.6187150837988826,0.5,0.3333333333333333,0.25,0.0,0.23333333333333334
0.0,0.15,0.0,0.5,1.0,0.5960195530726257,0.3333333333333333,0.15789473684210525,0.0,0.1,0.2
0.0,0.0,0.0,0.0,0.0,0.5123952513966481,0.5,0.0,0.0,0.2,0.13333333333333333
0.0,0.1,0.0,0.667,0.0,0.3723812849162011,1.0,0.07017543859649122,0.125,0.1,0.23333333333333334
0.16699999999999998,0.05,0.09090909090909091,0.222,1.0,0.4931913407821229,0.3333333333333333,0.14035087719298245,0.0,0.3,0.26666666666666666
0.0,0.05,0.09090909090909091,1.0,0.25,0.3585893854748603,0.6666666666666666,0.05263157894736842,0.25,0.0,0.16666666666666666
0.0,0.0,0.09090909090909091,0.5,0.0,0.30464385474860334,0.16666666666666666,0.10526315789473684,0.0,0.1,0.23333333333333334
0.0,0.0,0.0,0.25,0.5,0.23498603351955308,0.5,0.05263157894736842,0.0,0.2,0.03333333333333333
0.0,0.1,0.09090909090909091,0.45799999999999996,0.75,0.7732192737430167,0.16666666666666666,0.43859649122807015,0.0,0.1,0.4
0.625,0.3,0.0,0.667,1.0,0.7515712290502793,0.16666666666666666,0.5263157894736842,0.25,0.2,0.23333333333333334
0.0,0.25,0.0,0.33299999999999996,0.0,0.6911662011173185,0.0,0.10526315789473684,0.0,0.1,0.3
0.2,0.05,0.0,0.364,0.0,0.6366969273743016,0.8333333333333334,0.15789473684210525,0.25,0.1,0.1
0.0,0.0,0.0,1.0,0.0,0.22905027932960892,0.3333333333333333,0.03508771929824561,0.0,0.1,0.16666666666666666
0.25,0.15,0.0,0.28600000000000003,0.833,0.49581005586592175,0.3333333333333333,0.24561403508771928,0.0,0.3,0.13333333333333333
0.0,0.0,0.0,0.364,0.0,0.4750349162011173,0.0,0.14035087719298245,0.0,0.1,0.23333333333333334
0.0,0.0,0.0,0.5,0.0,0.22712988826815642,0.16666666666666666,0.03508771929824561,0.0,0.1,0.03333333333333333
1.0,0.0,0.0,0.25,0.0,0.16672486033519554,0.16666666666666666,0.05263157894736842,0.125,0.0,0.03333333333333333
0.0,0.0,0.09090909090909091,0.0,0.0,0.1450768156424581,0.0,0.0,0.0,0.1,0.06666666666666667
0.2,0.1,0.09090909090909091,0.563,1.0,0.7393505586592178,0.16666666666666666,0.40350877192982454,0.0,0.1,0.4666666666666667
0.0,0.05,0.09090909090909091,0.545,0.0,0.7220670391061452,0.16666666666666666,0.21052631578947367,0.125,0.3,0.3
1.0,0.25,0.0,0.308,0.5,0.526536312849162,0.16666666666666666,0.17543859649122806,0.0,0.0,0.06666666666666667
0.0,0.0,0.09090909090909091,0.2,0.0,0.4802723463687151,0.6666666666666666,0.03508771929824561,0.0,0.1,0.2
0.0,0.0,0.0,0.3,0.0,0.40851955307262566,0.16666666666666666,0.10526315789473684,0.125,0.1,0.16666666666666666
0.444,0.25,0.0,0.5,0.0,0.6497905027932961,0.16666666666666666,0.3157894736842105,0.375,0.2,0.03333333333333333
0.0,0.0,0.18181818181818182,0.857,1.0,0.4380237430167598,0.0,0.22807017543859648,0.125,0.0,0.16666666666666666
0.0,0.25,0.0,0.35700000000000004,0.0,0.4376745810055866,0.5,0.17543859649122806,0.0,0.0,0.03333333333333333
0.5,0.05,0.0,0.33299999999999996,0.0,0.1962290502793296,0.16666666666666666,0.05263157894736842,0.0,0.2,0.03333333333333333
0.25,0.1,0.18181818181818182,0.609,1.0,0.7391759776536313,0.5,0.543859649122807,0.0,0.4,0.4666666666666667
0.16699999999999998,0.4,0.09090909090909091,0.231,0.833,0.7166550279329609,0.3333333333333333,0.3157894736842105,0.25,0.4,0.23333333333333334
0.0,0.2,0.0,0.308,1.0,0.7166550279329609,0.8333333333333334,0.24561403508771928,0.25,0.3,0.26666666666666666
0.0,0.0,0.09090909090909091,0.667,0.4,0.6148743016759777,0.5,0.24561403508771928,0.0,0.1,0.4666666666666667
0.0,0.05,0.0,0.625,0.2,0.5815293296089385,0.3333333333333333,0.19298245614035087,0.125,0.3,0.3
0.0,0.05,0.09090909090909091,0.33299999999999996,0.0,0.24633379888268156,0.16666666666666666,0.03508771929824561,0.0,0.0,0.1
0.0,0.0,0.0,0.0,0.0,0.2321927374301676,0.5,0.0,0.0,0.1,0.0
0.0,0.05,0.0,0.0,0.0,0.16131284916201116,0.16666666666666666,0.0,0.0,0.3,0.06666666666666667
0.0,0.05,0.0,0.0,0.0,0.11435055865921787,0.16666666666666666,0.0,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.038931564245810055,0.16666666666666666,0.0,0.0,0.0,0.0
0.0,0.15,0.0,0.429,0.778,0.7185754189944134,0.6666666666666666,0.43859649122807015,0.375,0.4,0.13333333333333333
0.33299999999999996,0.05,0.0,0.33299999999999996,0.33299999999999996,0.6525837988826816,0.0,0.21052631578947367,0.25,0.2,0.5
0.33299999999999996,0.45,0.0,0.47100000000000003,0.0,0.6333798882681564,0.6666666666666666,0.3157894736842105,0.625,0.0,0.03333333333333333
0.0,0.05,0.2727272727272727,0.429,0.75,0.5452164804469274,0.5,0.15789473684210525,0.125,0.2,0.16666666666666666
0.0,0.3,0.09090909090909091,0.4,0.0,0.35160614525139666,0.5,0.07017543859649122,0.0,0.0,0.16666666666666666
0.4,0.15,0.09090909090909091,0.385,0.75,0.5497555865921787,0.0,0.2631578947368421,0.0,0.1,0.16666666666666666
0.0,0.2,0.0,0.667,0.5,0.24668296089385475,0.16666666666666666,0.08771929824561403,0.0,0.0,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.19413407821229048,0.3333333333333333,0.0,0.125,0.0,0.1
0.0,0.0,0.09090909090909091,0.5,0.5,0.16393156424581007,0.8333333333333334,0.08771929824561403,0.25,0.1,0.13333333333333333
0.0,0.0,0.0,0.25,0.0,0.10614525139664804,0.16666666666666666,0.03508771929824561,0.0,0.0,0.06666666666666667
0.28600000000000003,0.2,0.0,0.579,0.875,0.5490572625698323,0.0,0.543859649122807,0.375,0.3,0.06666666666666667
0.0,0.05,0.0,0.625,1.0,0.5068086592178771,0.3333333333333333,0.21052631578947367,0.125,0.2,0.2
0.0,0.05,0.0,0.75,0.0,0.4381983240223464,0.3333333333333333,0.10526315789473684,0.375,0.2,0.0
0.0,0.05,0.18181818181818182,0.375,1.0,0.428072625698324,0.16666666666666666,0.14035087719298245,0.0,0.2,0.03333333333333333
0.0,0.0,0.09090909090909091,0.0,1.0,0.26239525139664804,0.0,0.03508771929824561,0.0,0.0,0.03333333333333333
0.0,0.0,0.09090909090909091,0.5,0.667,0.4029329608938547,0.5,0.14035087719298245,0.125,0.0,0.1
0.5,0.0,0.0,0.429,0.33299999999999996,0.3755237430167598,0.16666666666666666,0.2631578947368421,0.25,0.1,0.06666666666666667
0.0,0.0,0.0,0.375,0.7,0.35946229050279327,0.3333333333333333,0.22807017543859648,0.0,0.2,0.2
1.0,0.1,0.0,0.5,0.5,0.3240223463687151,0.5,0.07017543859649122,0.0,0.2,0.03333333333333333
0.0,0.1,0.0,0.2,0.667,0.3159916201117319,0.5,0.07017543859649122,0.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.19256284916201116,0.0,0.0,0.0,0.0,0.03333333333333333
0.0,0.05,0.0,0.6,0.0,0.3692388268156424,0.16666666666666666,0.10526315789473684,0.125,0.0,0.13333333333333333
0.0,0.1,0.18181818181818182,0.889,0.75,0.35335195530726254,0.3333333333333333,0.3333333333333333,0.25,0.4,0.2
0.0,0.1,0.0,0.444,0.5,0.33606843575418993,0.3333333333333333,0.15789473684210525,0.125,0.2,0.1
0.0,0.3,0.0,0.5,0.5,0.28439245810055863,0.16666666666666666,0.12280701754385964,0.0,0.1,0.03333333333333333
0.33299999999999996,0.1,0.0,0.5,0.0,0.2669343575418994,0.16666666666666666,0.08771929824561403,0.125,0.1,0.03333333333333333
0.5,0.05,0.09090909090909091,0.444,1.0,0.4277234636871508,0.5,0.22807017543859648,0.0,0.1,0.23333333333333334
0.5,0.2,0.0,0.667,0.0,0.392981843575419,0.3333333333333333,0.24561403508771928,0.25,0.1,0.06666666666666667
0.0,0.0,0.09090909090909091,0.6,0.0,0.38669692737430167,0.6666666666666666,0.10526315789473684,0.0,0.1,0.13333333333333333
1.0,0.2,0.09090909090909091,0.833,1.0,0.37046089385474856,0.0,0.24561403508771928,0.0,0.1,0.06666666666666667
0.5,0.2,0.0,0.6,0.0,0.32018156424581007,0.3333333333333333,0.22807017543859648,0.125,0.0,0.03333333333333333
0.25,0.1,0.09090909090909091,0.4,0.0,0.2681564245810056,0.16666666666666666,0.08771929824561403,0.0,0.0,0.1
0.0,0.1,0.18181818181818182,1.0,0.8,0.19692737430167595,0.16666666666666666,0.17543859649122806,0.0,0.1,0.13333333333333333
1.0,0.05,0.0,0.5,1.0,0.17493016759776536,0.16666666666666666,0.12280701754385964,0.0,0.0,0.06666666666666667
0.667,0.55,0.0,0.5,1.0,0.6024790502793296,0.0,0.24561403508771928,0.0,0.3,0.1
0.5,0.05,0.0,0.389,0.5,0.5996857541899442,0.16666666666666666,0.3157894736842105,0.125,0.3,0.2
0.0,0.05,0.09090909090909091,0.5710000000000001,0.5,0.5961941340782122,0.5,0.15789473684210525,0.125,0.3,0.4666666666666667
0.33299999999999996,0.05,0.2727272727272727,0.4,1.0,0.5432960893854749,0.8333333333333334,0.22807017543859648,0.0,0.1,0.36666666666666664
0.25,0.2,0.0,0.429,0.8,0.5293296089385475,0.5,0.2982456140350877,0.0,0.3,0.13333333333333333
0.0,0.0,0.0,0.0,0.75,0.2877094972067039,0.8333333333333334,0.05263157894736842,0.0,0.0,0.1
0.33299999999999996,0.0,0.0,0.33299999999999996,0.75,0.26920391061452514,0.0,0.2631578947368421,0.0,0.0,0.1
0.0,0.05,0.18181818181818182,0.5,0.0,0.2637918994413408,0.6666666666666666,0.03508771929824561,0.0,0.1,0.1
0.0,0.0,0.09090909090909091,0.33299999999999996,0.0,0.23481145251396646,0.16666666666666666,0.03508771929824561,0.0,0.1,0.2
0.0,0.1,0.0,0.4,1.0,0.22852653631284917,0.16666666666666666,0.10526315789473684,0.0,0.1,0.03333333333333333
0.556,0.15,0.0,0.579,1.0,0.723463687150838,0.6666666666666666,0.5263157894736842,0.125,0.0,0.16666666666666666
0.0,0.4,0.0,0.125,0.0,0.5942737430167597,0.3333333333333333,0.03508771929824561,0.125,0.0,0.06666666666666667
0.0,0.05,0.09090909090909091,0.4,0.5710000000000001,0.5075069832402235,0.5,0.21052631578947367,0.125,0.0,0.26666666666666666
0.0,0.0,0.0,0.25,0.25,0.306913407821229,0.5,0.05263157894736842,0.125,0.1,0.26666666666666666
0.33299999999999996,0.1,0.0,0.556,0.0,0.29748603351955305,0.0,0.19298245614035087,0.0,0.0,0.16666666666666666
0.5,0.35,0.0,0.33299999999999996,1.0,0.57838687150838,0.16666666666666666,0.2631578947368421,0.25,0.1,0.23333333333333334
0.4,0.05,0.0,0.42100000000000004,0.75,0.5090782122905028,0.3333333333333333,0.40350877192982454,0.125,0.2,0.13333333333333333
0.0,0.0,0.09090909090909091,0.429,0.2,0.33851256983240224,0.6666666666666666,0.12280701754385964,0.125,0.0,0.06666666666666667
0.0,0.1,0.0,0.0,1.0,0.3063896648044693,0.5,0.03508771929824561,0.0,0.1,0.0
0.0,0.2,0.0,0.625,0.857,0.6642807262569832,0.16666666666666666,0.45614035087719296,0.0,0.3,0.4
0.0,0.15,0.09090909090909091,0.25,0.0,0.5506284916201117,0.5,0.10526315789473684,0.25,0.1,0.06666666666666667
0.8,0.05,0.0,0.563,1.0,0.5467877094972067,0.3333333333333333,0.40350877192982454,0.375,0.4,0.16666666666666666
0.0,0.35,0.0,0.444,0.0,0.4284217877094972,0.6666666666666666,0.14035087719298245,0.125,0.1,0.03333333333333333
0.0,0.0,0.0,0.667,1.0,0.35265363128491617,0.3333333333333333,0.24561403508771928,0.0,0.1,0.16666666666666666
0.0,0.05,0.09090909090909091,0.0,0.0,0.47363826815642457,0.6666666666666666,0.0,0.0,0.2,0.23333333333333334
0.33299999999999996,0.2,0.0,0.2,0.0,0.40258379888268153,0.5,0.10526315789473684,0.125,0.3,0.0
0.4,0.0,0.0,0.5,0.0,0.30464385474860334,0.16666666666666666,0.14035087719298245,0.25,0.2,0.03333333333333333
0.5,0.0,0.0,0.25,1.0,0.26466480446927376,0.16666666666666666,0.08771929824561403,0.0,0.0,0.13333333333333333
0.0,0.1,0.0,0.5,0.0,0.16672486033519554,0.0,0.03508771929824561,0.0,0.0,0.13333333333333333
0.0,0.1,0.0,0.455,1.0,0.6824371508379888,0.3333333333333333,0.21052631578947367,0.25,0.3,0.23333333333333334
0.625,0.25,0.0,0.615,0.875,0.6820879888268156,0.16666666666666666,0.49122807017543857,0.25,0.0,0.06666666666666667
0.0,0.1,0.45454545454545453,0.722,0.8,0.6721368715083799,0.3333333333333333,0.5263157894736842,0.0,0.2,0.36666666666666664
0.16699999999999998,0.15,0.09090909090909091,0.364,1.0,0.6475209497206704,0.0,0.24561403508771928,0.125,0.3,0.13333333333333333
0.0,0.1,0.0,0.2,0.0,0.2852653631284916,0.16666666666666666,0.03508771929824561,0.125,0.0,0.06666666666666667
0.0,0.3,0.0,0.0,0.5,0.4099162011173184,0.3333333333333333,0.017543859649122806,0.25,0.0,0.2
0.0,0.05,0.0,0.28600000000000003,0.0,0.28718575418994413,0.3333333333333333,0.07017543859649122,0.0,0.2,0.06666666666666667
0.0,0.1,0.0,0.33299999999999996,1.0,0.2629189944134078,0.3333333333333333,0.12280701754385964,0.125,0.1,0.03333333333333333
0.0,0.0,0.0,0.5,0.0,0.15782122905027932,0.0,0.10526315789473684,0.0,0.0,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.07472067039106145,0.0,0.0,0.0,0.1,0.06666666666666667
0.5,0.2,0.0,0.444,0.0,0.6660265363128491,0.8333333333333334,0.17543859649122806,0.0,0.2,0.1
0.429,0.55,0.0,0.42100000000000004,0.875,0.6655027932960893,0.5,0.45614035087719296,0.375,0.3,0.13333333333333333
1.0,0.2,0.0,0.7140000000000001,0.0,0.6485684357541899,0.6666666666666666,0.22807017543859648,0.0,0.2,0.1
0.0,0.1,0.0,0.588,1.0,0.5286312849162011,0.6666666666666666,0.43859649122807015,0.25,0.1,0.13333333333333333
1.0,0.05,0.18181818181818182,0.5,0.75,0.43749999999999994,0.6666666666666666,0.21052631578947367,0.0,0.0,0.36666666666666664
0.0,0.0,0.0,0.5,0.0,0.3917597765363129,0.5,0.21052631578947367,0.375,0.3,0.2
0.5,0.05,0.0,0.25,0.75,0.3550977653631285,0.16666666666666666,0.10526315789473684,0.0,0.1,0.03333333333333333
0.0,0.0,0.09090909090909091,0.33299999999999996,0.0,0.3034217877094972,0.0,0.10526315789473684,0.125,0.2,0.06666666666666667
0.0,0.05,0.0,0.33299999999999996,0.0,0.16550279329608938,0.0,0.03508771929824561,0.0,0.0,0.03333333333333333
0.0,0.25,0.09090909090909091,0.455,1.0,0.6475209497206704,0.3333333333333333,0.24561403508771928,0.0,0.2,0.3333333333333333
0.25,0.0,0.0,0.4,1.0,0.638268156424581,0.16666666666666666,0.49122807017543857,0.0,0.1,0.06666666666666667
0.25,0.2,0.0,0.615,1.0,0.5626745810055865,0.6666666666666666,0.40350877192982454,0.25,0.2,0.1
0.0,0.0,0.18181818181818182,0.545,1.0,0.5291550279329609,0.16666666666666666,0.3333333333333333,0.0,0.5,0.23333333333333334
0.0,0.35,0.0,0.3,0.5,0.4926675977653631,0.3333333333333333,0.17543859649122806,0.125,0.3,0.2
0.5,0.2,0.09090909090909091,0.111,0.0,0.5267108938547487,0.5,0.05263157894736842,0.125,0.1,0.43333333333333335
0.0,0.0,0.09090909090909091,0.429,0.0,0.3681913407821229,0.3333333333333333,0.10526315789473684,0.125,0.0,0.2
0.0,0.15,0.0,0.5,0.0,0.3348463687150838,0.5,0.03508771929824561,0.125,0.1,0.03333333333333333
