"","AST","BLK","MP","PF","PTS","STL","TOV","TRB","TPP","FGP","FTP"
"16844",0.1,0.0909090909090909,0.600209497206704,0.666666666666667,0.228070175438596,0.375,0.1,0.1,0.5,0.364,1
"16845",0,0.0909090909090909,0.562325418994413,0.166666666666667,0.210526315789474,0.125,0.3,0.2,0,0.286,1
"16847",0.05,0,0.576990223463687,0.666666666666667,0.157894736842105,0,0,0.0666666666666667,0.429,0.429,0
"16848",0,0.0909090909090909,0.457227653631285,0.333333333333333,0.105263157894737,0.125,0,0.266666666666667,0,0.2,1
"16851",0,0,0.07018156424581,0,0.0526315789473684,0,0.1,0,0.5,0.5,0
"16852",0,0,0.0275837988826816,0,0,0,0,0,0,0,0
"16854",0.4,0,0.629539106145251,0.166666666666667,0.210526315789474,0,0.2,0.0333333333333333,0,0.417,1
"16855",0.05,0,0.576117318435754,0.666666666666667,0.210526315789474,0,0.3,0.3,0,0.545,0
"16856",0.2,0,0.550977653631285,0.333333333333333,0.473684210526316,0.375,0.1,0.233333333333333,0.571,0.786,1
"16857",0.1,0.0909090909090909,0.541375698324022,0.666666666666667,0.210526315789474,0,0.4,0.266666666666667,0,0.308,0.8
"16858",0.3,0.0909090909090909,0.481494413407821,0.333333333333333,0.157894736842105,0,0.1,0.166666666666667,0,0.231,1
"16859",0.05,0,0.289629888268156,0.5,0.12280701754386,0,0.1,0.1,0.333,0.333,0
"16862",0.1,0,0.654853351955307,0,0.315789473684211,0.125,0,0.2,0.333,0.615,0.5
"16863",0.05,0,0.630062849162011,0.166666666666667,0.157894736842105,0.25,0.2,0.233333333333333,0,0.444,0.5
"16864",0.4,0,0.628666201117318,0.166666666666667,0.526315789473684,0.25,0.4,0.166666666666667,0,0.6,0
"16866",0.05,0.181818181818182,0.549930167597765,0.5,0.192982456140351,0.125,0.2,0.266666666666667,0,0.5,0.75
"16868",0.15,0,0.321054469273743,0.166666666666667,0.192982456140351,0.125,0.1,0.0666666666666667,0.5,0.667,1
"16869",0,0.181818181818182,0.218575418994413,0.333333333333333,0.0701754385964912,0,0.1,0.233333333333333,0,1,0
"16870",0.05,0,0.108065642458101,0.166666666666667,0,0,0,0,0,0,0
"16871",0.15,0.181818181818182,0.735858938547486,0.5,0.543859649122807,0,0.2,0.266666666666667,0,0.52,0.714
"16872",0.35,0,0.579085195530726,0.666666666666667,0.333333333333333,0,0.2,0.133333333333333,0,0.615,0.5
"16873",0.1,0.0909090909090909,0.445356145251397,0,0.192982456140351,0.375,0,0.2,0,0.5,1
"16874",0.1,0.272727272727273,0.439594972067039,0.333333333333333,0.105263157894737,0.25,0,0.133333333333333,0,0.5,0
"16875",0,0,0.428072625698324,0.166666666666667,0.228070175438596,0.125,0.2,0.133333333333333,0.2,0.375,0
"16876",0.15,0,0.462115921787709,0.166666666666667,0.228070175438596,0.25,0.1,0.0666666666666667,1,0.714,0
"16878",0.2,0,0.252094972067039,0,0.0350877192982456,0.125,0.3,0.0666666666666667,0,0.25,0
"16881",0,0,0.0762918994413408,0.166666666666667,0,0,0,0.0666666666666667,0,0,0
"16882",0.25,0,0.738477653631285,0.5,0.508771929824561,0,0.1,0.4,0,0.429,1
"16883",0,0.272727272727273,0.66393156424581,0.666666666666667,0.210526315789474,0.25,0.1,0.1,0.286,0.455,0
"16885",0.05,0,0.426850558659218,0.166666666666667,0,0.125,0,0.3,0,0,0
"16886",0,0,0.390013966480447,0,0.175438596491228,0.125,0.1,0.1,0,0.8,0.667
"16887",0.05,0,0.480621508379888,0.5,0.298245614035088,0.125,0.1,0.233333333333333,0.6,0.636,0
"16888",0,0,0.247730446927374,0,0.087719298245614,0,0.3,0.1,0,0.4,0.5
"16889",0.05,0.0909090909090909,0.215258379888268,0.166666666666667,0.0526315789473684,0,0.2,0.133333333333333,0,0,0.75
"16890",0.15,0.0909090909090909,0.192737430167598,0,0.0526315789473684,0,0.3,0.0666666666666667,0.5,0.5,0
"16891",0.05,0,0.164106145251397,0,0,0,0,0,0,0,0
"16892",0.3,0,0.736033519553073,0.5,0.385964912280702,0.25,0.2,0.0333333333333333,0.4,0.467,0.857
"16893",0.35,0,0.700244413407821,0.666666666666667,0.263157894736842,0.125,0.1,0.1,0.25,0.286,0.857
"16895",0,0,0.428247206703911,0,0,0,0.1,0.0333333333333333,0,0,0
"16896",0,0,0.249825418994413,0.5,0.140350877192982,0.25,0.1,0.133333333333333,0,0.5,0
"16897",0.15,0,0.577688547486034,0.666666666666667,0.245614035087719,0.125,0.3,0.1,0.333,0.4,0
"16899",0.25,0,0.354748603351955,0.333333333333333,0.105263157894737,0,0,0.0666666666666667,0,0.75,0
"16900",0.15,0,0.281424581005587,0,0.12280701754386,0,0,0.166666666666667,0.333,0.375,0
"16901",0.5,0,0.646997206703911,0.666666666666667,0.192982456140351,0,0.2,0.166666666666667,1,0.8,1
"16902",0.2,0,0.583624301675978,0.5,0.263157894736842,0.125,0.4,0.133333333333333,0.667,0.273,0.778
"16903",0.1,0.454545454545455,0.579434357541899,0.5,0.245614035087719,0.125,0.2,0.333333333333333,0,0.545,0.667
"16904",0.05,0,0.544343575418994,0.333333333333333,0.263157894736842,0.125,0.3,0.2,0.5,0.5,0.8
"16905",0.05,0.0909090909090909,0.439071229050279,0.5,0.175438596491228,0.125,0.3,0.133333333333333,0,0.833,0
"16906",0.1,0.0909090909090909,0.459671787709497,0.5,0.210526315789474,0,0.2,0.166666666666667,0,0.5,0.5
"16907",0.1,0,0.316340782122905,0.333333333333333,0.087719298245614,0.125,0,0.0333333333333333,0.333,0.286,0
"16908",0.05,0.0909090909090909,0.281948324022346,0.166666666666667,0.140350877192982,0,0,0.1,0,0.571,0
"16909",0,0.0909090909090909,0.183310055865922,0.333333333333333,0.0350877192982456,0,0,0.0666666666666667,0,1,0
"16911",0.25,0,0.652234636871508,0.333333333333333,0.192982456140351,0.25,0,0.0333333333333333,0.333,0.357,0
"16912",0.35,0.363636363636364,0.629189944134078,0.666666666666667,0.175438596491228,0,0.1,0.333333333333333,0,0.231,0.667
"16913",0.2,0.0909090909090909,0.619238826815642,0,0.140350877192982,0.125,0.3,0.0666666666666667,0,0.333,0
"16914",0.15,0.0909090909090909,0.446054469273743,0.5,0.157894736842105,0.25,0,0.2,0,0.571,1
"16915",0,0,0.331878491620112,0.166666666666667,0.157894736842105,0,0,0.233333333333333,0,0.5,0.5
"16917",0.1,0,0.390013966480447,0.5,0.298245614035088,0.125,0.3,0.0666666666666667,0.8,0.6,0.5
"16919",0,0,0.194832402234637,0.666666666666667,0.140350877192982,0,0,0.0666666666666667,0.5,0.5,0
"16920",0,0,0.183659217877095,0,0.0526315789473684,0,0,0.0333333333333333,0,0.333,1
"16922",0.15,0.272727272727273,0.496682960893855,0,0.280701754385965,0.125,0.2,0.233333333333333,0,0.636,1
"16923",0.1,0.0909090909090909,0.454958100558659,0.166666666666667,0.245614035087719,0,0.1,0,1,0.857,0
"16925",0.05,0,0.386347765363128,0.166666666666667,0.087719298245614,0,0,0.166666666666667,0,0.5,0.5
"16926",0.15,0.0909090909090909,0.611557262569832,0.166666666666667,0.263157894736842,0.25,0.6,0.133333333333333,0.25,0.429,1
"16927",0,0,0.409392458100559,0.666666666666667,0.0701754385964912,0,0.1,0.333333333333333,0,0.4,0
"16928",0.25,0.181818181818182,0.37604748603352,0.166666666666667,0.140350877192982,0.125,0.1,0.0666666666666667,0,0.429,0.667
"16930",0,0,0.0352653631284916,0,0,0,0,0.0333333333333333,0,0,0
"16932",0.45,0,0.558833798882681,0.333333333333333,0.228070175438596,0,0.4,0.0666666666666667,0.429,0.556,0
"16933",0.05,0.0909090909090909,0.516236033519553,0.5,0.228070175438596,0.125,0.1,0.133333333333333,0.6,0.385,0
"16934",0,0.0909090909090909,0.514315642458101,0,0.245614035087719,0,0.1,0.266666666666667,0,0.7,0
"16936",0,0,0.375872905027933,0.166666666666667,0.333333333333333,0.125,0.1,0,0.429,0.471,0
"16937",0.15,0,0.316515363128492,0.666666666666667,0.192982456140351,0,0.1,0.133333333333333,0.333,0.571,0.5
"16938",0,0.363636363636364,0.315293296089385,0.5,0.12280701754386,0.25,0,0.233333333333333,0,0.2,0.714
"16939",0.15,0.0909090909090909,0.271822625698324,0.333333333333333,0.157894736842105,0.375,0,0.166666666666667,0.5,0.5,1
"16940",0.05,0,0.193086592178771,0.166666666666667,0,0,0,0.0333333333333333,0,0,0
"16941",0.15,0,0.690293296089385,0.5,0.350877192982456,0,0.2,0.333333333333333,0.667,0.727,0.667
"16942",0.15,0.0909090909090909,0.648743016759776,0.666666666666667,0.385964912280702,0,0.3,0.166666666666667,0.25,0.5,0.6
"16943",0.05,0.0909090909090909,0.647870111731844,0.166666666666667,0.280701754385965,0.125,0,0.233333333333333,0,0.467,1
"16944",0.3,0.181818181818182,0.612081005586592,0.666666666666667,0.43859649122807,0.375,0.4,0.266666666666667,0,0.6,0.875
"16945",0.25,0.181818181818182,0.446752793296089,0.166666666666667,0.0350877192982456,0.25,0.1,0.1,0,0,1
"16946",0.25,0,0.385649441340782,0.333333333333333,0.087719298245614,0,0.1,0.0666666666666667,0,0.25,0.75
"16947",0.05,0,0.322974860335196,0.333333333333333,0.105263157894737,0.125,0.2,0.1,0,0.333,1
"16948",0,0.181818181818182,0.263268156424581,0.166666666666667,0.157894736842105,0,0.2,0.266666666666667,0,0.571,0.5
"16949",0,0,0.144378491620112,0.333333333333333,0,0,0,0.0333333333333333,0,0,0
"16950",0.05,0.0909090909090909,0.672835195530726,0.333333333333333,0.368421052631579,0.125,0.3,0.366666666666667,0,0.538,1
"16951",0.15,0,0.549406424581006,0.333333333333333,0.140350877192982,0.375,0.1,0.3,0,0.25,1
"16952",0.3,0,0.512569832402235,0.166666666666667,0.0350877192982456,0,0.4,0.0666666666666667,0,0.143,0
"16954",0.05,0,0.268156424581006,0.166666666666667,0.0350877192982456,0,0,0.133333333333333,0,0.2,0
"16956",0.1,0,0.541201117318436,0.666666666666667,0.350877192982456,0.125,0.2,0.233333333333333,0.2,0.5,1
"16958",0,0,0.28788407821229,0.333333333333333,0.140350877192982,0,0,0.0666666666666667,0.5,0.5,0
"16959",0.15,0.181818181818182,0.648917597765363,0.5,0.421052631578947,0,0.2,0.3,0,0.556,0.8
"16960",0.1,0,0.634252793296089,0,0.350877192982456,0.25,0.2,0.333333333333333,0.5,0.5,1
"16961",0.2,0,0.612081005586592,0.5,0.12280701754386,0.25,0,0.1,0.333,0.111,1
"16962",0.45,0.0909090909090909,0.581180167597765,0,0.245614035087719,0.25,0.3,0.266666666666667,0.75,0.625,0.5
"16964",0.05,0.272727272727273,0.441166201117318,0.333333333333333,0.315789473684211,0.125,0,0.266666666666667,0,0.7,0.667
"16965",0.05,0,0.321403631284916,0.166666666666667,0.12280701754386,0.25,0,0,0.5,0.3,0
"16967",0.05,0,0.249825418994413,0,0.087719298245614,0.125,0.3,0.0333333333333333,0.5,0.333,0
"16968",0,0,0.12552374301676,0.5,0,0,0,0.0666666666666667,0,0,0
"16969",0,0,0.0275837988826816,0,0,0,0.1,0.0333333333333333,0,0,0
"16970",0,0.363636363636364,0.685754189944134,0.333333333333333,0.631578947368421,0.125,0,0.266666666666667,0,0.65,0.833
"16972",0.1,0.181818181818182,0.664804469273743,0.5,0.210526315789474,0,0.2,0.233333333333333,0,0.556,0.5
"16974",0.05,0,0.427898044692737,0.666666666666667,0.12280701754386,0.125,0.2,0.133333333333333,0.2,0.333,0
"16975",0.2,0.0909090909090909,0.50768156424581,0.166666666666667,0.0701754385964912,0,0.1,0.233333333333333,0,0.2,0.5
"16976",0.1,0,0.315293296089385,0.166666666666667,0.0350877192982456,0,0,0.233333333333333,0,0.25,0
"16978",0,0.363636363636364,0.699196927374302,0.5,0.192982456140351,0.125,0,0.433333333333333,0,0.714,0.25
"16979",0.8,0,0.688896648044693,0.5,0.385964912280702,0,0.3,0.0666666666666667,0.333,0.471,0.833
"16980",0.05,0,0.630586592178771,0.5,0.263157894736842,0,0.1,0.466666666666667,0,0.438,0.333
"16981",0.1,0,0.596717877094972,0.166666666666667,0.491228070175439,0,0.2,0.133333333333333,0.5,0.5,1
"16983",0.05,0.0909090909090909,0.33606843575419,0.5,0,0.125,0.1,0.166666666666667,0,0,0
"16985",0.1,0.0909090909090909,0.248603351955307,0.333333333333333,0.087719298245614,0.375,0.3,0.0666666666666667,1,0.5,0
"16986",0,0,0.111557262569832,0,0.0526315789473684,0,0,0,1,1,0
"16987",0,0,0.634601955307263,0.333333333333333,0.157894736842105,0.125,0.1,0.133333333333333,1,0.5,1
"16988",0,0,0.615398044692737,0.666666666666667,0.210526315789474,0,0.1,0.4,0,0.667,0
"16989",0.15,0,0.492143854748603,0.333333333333333,0.333333333333333,0,0.3,0.266666666666667,0.4,0.375,0.714
"16990",0,0,0.445879888268156,0.166666666666667,0.175438596491228,0.125,0.2,0,0.5,0.444,0
"16991",0.25,0,0.335195530726257,0,0.087719298245614,0.25,0.1,0.1,0.333,0.333,0
"16992",0.45,0,0.584322625698324,0.5,0.263157894736842,0.125,0.1,0.133333333333333,0.75,0.5,0
"16994",0.05,0,0.408694134078212,0.5,0.157894736842105,0,0,0.133333333333333,0.5,0.5,0
"16995",0,0,0.209846368715084,0,0.0350877192982456,0.125,0,0.0333333333333333,0,0.5,0
"16997",0.2,0,0.634951117318436,0.333333333333333,0.280701754385965,0.125,0.1,0.133333333333333,0.222,0.389,0
"16998",0.25,0,0.548358938547486,0,0.175438596491228,0.125,0.3,0.2,0.5,0.214,1
"16999",0.05,0,0.478701117318436,0.5,0.263157894736842,0,0,0.233333333333333,0,0.6,1
"17000",0,0,0.318959497206704,0.166666666666667,0.12280701754386,0,0.2,0.1,0.5,0.6,0
"17003",0.1,0,0.232367318435754,0,0,0,0.2,0.0333333333333333,0,0,0
"17004",0,0,0.162011173184358,0.166666666666667,0,0,0,0.0666666666666667,0,0,0
"17005",0,0,0.0432960893854749,0,0.0175438596491228,0,0,0,0,0,0.5
"17007",0.5,0,0.735858938547486,0.666666666666667,0.491228070175439,0.25,0.3,0.133333333333333,0,0.444,0.8
"17008",0.1,0,0.567737430167598,0.333333333333333,0.157894736842105,0,0.3,0.0666666666666667,0.2,0.154,0.8
"17009",0,0.0909090909090909,0.528107541899441,0.833333333333333,0.175438596491228,0.125,0.2,0.166666666666667,0,0.667,0.4
"17010",0,0,0.523917597765363,1,0.263157894736842,0.25,0.1,0.3,0,0.583,0.5
"17014",0,0,0.23358938547486,0.833333333333333,0,0,0,0.0666666666666667,0,0,0
"17015",0.05,0,0.215432960893855,0,0.105263157894737,0.125,0.1,0.1,0.667,0.5,0
"17016",0,0,0.123603351955307,0.333333333333333,0.0350877192982456,0.125,0.1,0.0333333333333333,0,0.333,0
"17017",0.1,0,0.614874301675978,0.5,0.228070175438596,0,0.4,0.1,0,0.429,0.5
"17020",0.05,0,0.481145251396648,0.5,0.105263157894737,0.125,0.4,0.1,0.5,0.25,0
"17021",0.05,0,0.357367318435754,0.5,0.315789473684211,0,0.2,0.233333333333333,0,0.7,0.667
"17022",0.15,0.0909090909090909,0.473638268156425,0.166666666666667,0.087719298245614,0.25,0.1,0.266666666666667,0,0,0.5
"17024",0.15,0,0.322276536312849,1,0.263157894736842,0,0.1,0,0,0.857,0.75
"17025",0,0,0.281424581005587,0,0.12280701754386,0,0,0.1,0,0.6,0.25
"17026",0.05,0,0.236731843575419,0.333333333333333,0.0175438596491228,0.25,0.1,0,0,0,1
"17027",0.2,0,0.700069832402235,0.5,0.385964912280702,0.25,0.1,0.266666666666667,0.429,0.381,0.6
"17029",0.6,0,0.649266759776536,0.333333333333333,0.175438596491228,0.125,0.4,0.133333333333333,0,0.5,1
"17031",0.05,0,0.46106843575419,0.833333333333333,0.157894736842105,0.125,0.3,0.0333333333333333,1,0.5,0
"17032",0.05,0,0.542772346368715,0.5,0.245614035087719,0.125,0.1,0.0666666666666667,0.25,0.5,1
"17033",0,0.0909090909090909,0.218400837988827,0.333333333333333,0.0350877192982456,0,0,0,0,1,0
"17034",0,0,0.193261173184358,0.5,0.0350877192982456,0,0,0.0333333333333333,0,0,1
"17036",0,0,0.0368365921787709,0,0,0,0.1,0,0,0,0
"17038",0.4,0.0909090909090909,0.673009776536313,0.333333333333333,0.263157894736842,0.25,0.6,0.0666666666666667,0.333,0.313,0.75
"17039",0.05,0.272727272727273,0.596194134078212,0.333333333333333,0.298245614035088,0,0.1,0.3,0,0.833,1
"17042",0.05,0,0.356494413407821,0.166666666666667,0.0350877192982456,0,0,0.0333333333333333,0,0.333,0
"17043",0.1,0.181818181818182,0.250349162011173,0.333333333333333,0.0701754385964912,0,0,0.166666666666667,0,0.333,1
"17045",0,0.0909090909090909,0.234811452513966,0.166666666666667,0,0.125,0.2,0.133333333333333,0,0,0
"17046",0.05,0,0.157995810055866,0,0.087719298245614,0,0,0,0.5,0.5,0
"17047",0,0,0.00157122905027933,0,0,0,0,0,0,0,0
"17048",0.15,0.0909090909090909,0.665851955307263,0.5,0.245614035087719,0,0.1,0.3,0,0.636,0
"17049",0.4,0,0.616620111731844,0.333333333333333,0.228070175438596,0.625,0.5,0.166666666666667,0,0.25,0.714
"17054",0.05,0.0909090909090909,0.386347765363128,0.333333333333333,0.12280701754386,0.125,0.3,0.0666666666666667,0.167,0.3,0
"17056",0,0,0.16497905027933,0.166666666666667,0.0175438596491228,0.125,0,0.2,0,0,0.5
"17057",0,0,0.0961941340782123,0,0,0.125,0,0,0,0,0
"17059",0.05,0.181818181818182,0.668645251396648,0.333333333333333,0.263157894736842,0,0.1,0.533333333333333,0,0.545,0.75
"17060",0.3,0.181818181818182,0.524790502793296,0.5,0.245614035087719,0.125,0.3,0.1,0,0.385,0.8
"17062",0.05,0.0909090909090909,0.319134078212291,1,0.140350877192982,0,0.5,0.1,0,0.5,0
"17063",0.1,0,0.475384078212291,0.166666666666667,0.105263157894737,0.125,0.1,0.233333333333333,0,0.667,1
"17064",0.15,0,0.409392458100559,0.333333333333333,0.192982456140351,0.375,0.3,0.1,0,0.5,0.5
"17065",0.2,0.0909090909090909,0.389141061452514,0.333333333333333,0.12280701754386,0,0.1,0.0333333333333333,0.333,0.3,0
"17066",0,0.0909090909090909,0.0794343575418994,0,0.0175438596491228,0,0.1,0.0333333333333333,0,0,0.5
"17068",0,0,0.0532472067039106,0,0,0,0,0,0,0,0
"17069",0.15,0.181818181818182,0.758030726256983,0,0.771929824561403,0.125,0.3,0.2,0.375,0.625,0.846
"17070",0.45,0,0.706180167597765,0.5,0.368421052631579,0.125,0.3,0.366666666666667,0.4,0.304,0.625
"17071",0.05,0,0.509951117318436,0.333333333333333,0.105263157894737,0.25,0.1,0.233333333333333,0,0.5,0
"17072",0,0.636363636363636,0.342004189944134,0.333333333333333,0.105263157894737,0,0.1,0.0666666666666667,0,0.429,0
"17073",0.05,0,0.230097765363128,0.666666666666667,0.0526315789473684,0,0.2,0.0666666666666667,0,1,1
"17075",0.05,0,0.459497206703911,0.833333333333333,0,0,0.1,0.0666666666666667,0,0,0
"17076",0.05,0,0.337988826815642,0.5,0.140350877192982,0,0.1,0.266666666666667,0,0.667,0
"17077",0,0.0909090909090909,0.126920391061453,0.333333333333333,0,0,0,0,0,0,0
"17078",0,0,0.0729748603351955,0.166666666666667,0,0.125,0,0.0333333333333333,0,0,0
"17079",0.05,0.181818181818182,0.638617318435754,0.5,0.456140350877193,0.25,0,0.2,0.25,0.478,1
"17080",0.05,0.0909090909090909,0.631459497206704,1,0.140350877192982,0.375,0.3,0.533333333333333,0.333,0.231,0.5
"17081",0.1,0.363636363636364,0.56145251396648,0.5,0.368421052631579,0,0.3,0.4,0,0.5,0.778
"17082",0.15,0,0.405027932960894,0.666666666666667,0.192982456140351,0,0.1,0.0333333333333333,0.5,0.429,1
"17083",0.05,0.0909090909090909,0.402932960893855,0.333333333333333,0.245614035087719,0,0,0.166666666666667,0,0.625,1
"17084",0.05,0,0.498254189944134,0.333333333333333,0.157894736842105,0.125,0,0.133333333333333,0.167,0.3,1
"17085",0.2,0,0.480796089385475,0.333333333333333,0.140350877192982,0.125,0.2,0.0333333333333333,0.5,0.4,0.5
"17086",0,0.0909090909090909,0.265013966480447,0.333333333333333,0.0350877192982456,0.125,0.2,0.133333333333333,0,0,0.5
"17087",0,0,0.229224860335196,0.166666666666667,0.0701754385964912,0,0,0.0333333333333333,0,0.25,1
"17088",0,0,0.0422486033519553,0,0,0,0,0,0,0,0
"17089",0.1,0.181818181818182,0.548184357541899,0.666666666666667,0.175438596491228,0,0.1,0.166666666666667,0.5,0.444,0.5
"17090",0.2,0,0.542597765363128,0.666666666666667,0.140350877192982,0,0.4,0.266666666666667,0,0.429,0.333
"17091",0.05,0.0909090909090909,0.353875698324022,0.5,0.0350877192982456,0.125,0.2,0.1,0,0.5,0
"17093",0.05,0,0.317737430167598,0.666666666666667,0.105263157894737,0,0.2,0.0666666666666667,0,0.6,0
"17094",0.15,0.0909090909090909,0.508379888268156,0.333333333333333,0.473684210526316,0,0.1,0.1,0.667,0.364,0.818
"17096",0.05,0.0909090909090909,0.456703910614525,0.333333333333333,0.263157894736842,0.25,0.3,0.133333333333333,0.333,0.583,0
"17097",0.05,0.0909090909090909,0.318086592178771,0.5,0.087719298245614,0.125,0,0.1,0,0.667,1
"17098",0.05,0,0.28840782122905,0,0,0,0,0.233333333333333,0,0,0
"17099",0.2,0.272727272727273,0.724336592178771,0,0.385964912280702,0.125,0.2,0.4,0,0.5,0.333
"17100",0.55,0.0909090909090909,0.705307262569832,0.333333333333333,0.421052631578947,0.25,0.2,0.166666666666667,0.25,0.563,0.833
"17101",0.35,0,0.647171787709497,0.5,0.280701754385965,0.125,0.1,0.133333333333333,0.286,0.375,1
"17103",0.05,0,0.353701117318436,0.666666666666667,0.0701754385964912,0.125,0.1,0.2,0,0.5,0
"17104",0.05,0.0909090909090909,0.498777932960894,0.333333333333333,0.280701754385965,0.25,0.4,0.2,0,0.667,0
"17105",0.05,0,0.408694134078212,0.333333333333333,0.210526315789474,0,0,0.166666666666667,0,0.4,0.8
"17106",0,0,0.183833798882682,0.333333333333333,0.0350877192982456,0,0.1,0,0,0.333,0
"17107",0.05,0,0.112953910614525,0,0.0350877192982456,0,0,0.0666666666666667,0,0,1
"17112",0.05,0.0909090909090909,0.425104748603352,0.666666666666667,0.263157894736842,0,0.2,0.166666666666667,0,0.667,1
"17113",0,0,0.403107541899441,0,0.0701754385964912,0,0,0.0666666666666667,0,0.5,0
"17114",0.3,0.0909090909090909,0.509427374301676,0,0.175438596491228,0,0.2,0.133333333333333,0.333,0.4,1
"17115",0.1,0,0.498079608938547,0.166666666666667,0.245614035087719,0.125,0,0.466666666666667,0,0.353,1
"17116",0.15,0.0909090909090909,0.210719273743017,0.166666666666667,0,0,0,0.133333333333333,0,0,0
"17117",0.05,0,0.210195530726257,0.666666666666667,0.210526315789474,0,0.1,0,0.8,0.8,0
"17119",0,0,0.0200768156424581,0,0,0,0,0,0,0,0
"17120",0.3,0,0.652583798882682,0,0.368421052631579,0.25,0.3,0.2,0.333,0.421,0.75
"17125",0.2,0,0.456878491620112,0.666666666666667,0.175438596491228,0.125,0,0.2,0,0.4,1
"17126",0,0.0909090909090909,0.349860335195531,0.333333333333333,0,0.125,0.1,0.133333333333333,0,0,0
"17128",0,0.181818181818182,0.246682960893855,0.166666666666667,0.12280701754386,0,0,0.2,0,1,0.5
"17129",0.1,0,0.193959497206704,0,0,0,0.1,0.1,0,0,0
"17130",0,0,0.0253142458100559,0,0.0350877192982456,0,0,0,0,1,0
"17131",0,0,0.0253142458100559,0,0,0,0,0,0,0,0
"17132",0.05,0.272727272727273,0.603177374301676,0.333333333333333,0.263157894736842,0,0.2,0.3,0,0.462,0.75
"17133",0.2,0.272727272727273,0.50768156424581,0,0.315789473684211,0.125,0.4,0.2,0,0.467,0.8
"17134",0.25,0,0.480621508379888,0.333333333333333,0.157894736842105,0.25,0.2,0.133333333333333,0,0.25,0.75
"17135",0,0,0.406599162011173,0.666666666666667,0.0701754385964912,0,0.1,0.166666666666667,0,0.333,0
"17136",0,0,0.336766759776536,0.333333333333333,0.140350877192982,0.125,0,0,0.5,0.429,0
"17137",0,0,0.494238826815642,0.166666666666667,0.12280701754386,0.125,0.1,0.1,0.25,0.333,0
"17138",0.15,0,0.44622905027933,0.333333333333333,0.210526315789474,0,0.3,0.3,0,0.625,1
"17139",0,0,0.350384078212291,0.166666666666667,0.263157894736842,0.125,0.2,0.0333333333333333,0.667,0.667,0.333
"17140",0.4,0,0.323324022346369,0.166666666666667,0.175438596491228,0,0.1,0.0333333333333333,0,0.75,1
"17141",0.05,0,0.199022346368715,0.333333333333333,0,0,0,0.1,0,0,0
"17142",0.3,0.0909090909090909,0.616620111731844,0.333333333333333,0.315789473684211,0.125,0.2,0.2,0,0.533,0.667
"17145",0.15,0.0909090909090909,0.490921787709497,0.5,0.140350877192982,0.125,0,0.4,0,0.3,0.5
"17146",0.1,0.0909090909090909,0.355446927374302,0.333333333333333,0.0526315789473684,0.125,0.2,0.133333333333333,0,1,0.5
"17147",0.2,0,0.462814245810056,0.166666666666667,0.157894736842105,0,0.2,0,0,0.5,0.5
"17148",0,0.0909090909090909,0.409043296089385,0.333333333333333,0.245614035087719,0,0,0.133333333333333,0,1,0
"17149",0.05,0,0.352304469273743,0,0.298245614035088,0.125,0.1,0,0.5,0.727,0
"17150",0,0,0.0729748603351955,0,0.0350877192982456,0,0,0,0,0.5,0
"17152",0,0,0.0729748603351955,0.166666666666667,0,0,0,0,0,0,0
"17154",0.05,0.181818181818182,0.684532122905028,0.166666666666667,0.43859649122807,0,0.1,0.266666666666667,0.6,0.5,0.75
"17155",0.1,0,0.581354748603352,0,0.087719298245614,0.125,0,0.233333333333333,0,0.25,0.5
"17156",0.15,0.0909090909090909,0.548184357541899,0.166666666666667,0.0701754385964912,0,0.2,0.133333333333333,0.25,0.125,0.5
"17157",0.1,0,0.489350558659218,0.666666666666667,0.157894736842105,0,0,0.233333333333333,1,0.3,1
"17158",0,0,0.421438547486034,0.5,0.105263157894737,0.125,0,0.133333333333333,0,0.333,0.667
"17159",0.35,0,0.551152234636871,0.5,0.403508771929825,0.375,0.1,0.0666666666666667,0,0.429,0.846
"17160",0.05,0,0.405377094972067,0.666666666666667,0.175438596491228,0.125,0.2,0.233333333333333,0,0.5,0.5
"17161",0,0,0.334148044692737,0.333333333333333,0.0350877192982456,0,0,0,0,0,1
"17162",0,0,0.146473463687151,0,0,0,0,0,0,0,0
"17165",0.15,0,0.596019553072626,0.333333333333333,0.157894736842105,0,0.1,0.2,0,0.5,1
"17166",0,0,0.512395251396648,0.5,0,0,0.2,0.133333333333333,0,0,0
"17170",0,0.0909090909090909,0.304643854748603,0.166666666666667,0.105263157894737,0,0.1,0.233333333333333,0,0.5,0
"17171",0,0,0.234986033519553,0.5,0.0526315789473684,0,0.2,0.0333333333333333,0,0.25,0.5
"17172",0.1,0.0909090909090909,0.773219273743017,0.166666666666667,0.43859649122807,0,0.1,0.4,0,0.458,0.75
"17174",0.25,0,0.691166201117319,0,0.105263157894737,0,0.1,0.3,0,0.333,0
"17175",0.05,0,0.636696927374302,0.833333333333333,0.157894736842105,0.25,0.1,0.1,0.2,0.364,0
"17176",0,0,0.229050279329609,0.333333333333333,0.0350877192982456,0,0.1,0.166666666666667,0,1,0
"17177",0.15,0,0.495810055865922,0.333333333333333,0.245614035087719,0,0.3,0.133333333333333,0.25,0.286,0.833
"17178",0,0,0.475034916201117,0,0.140350877192982,0,0.1,0.233333333333333,0,0.364,0
"17179",0,0,0.227129888268156,0.166666666666667,0.0350877192982456,0,0.1,0.0333333333333333,0,0.5,0
"17184",0.25,0,0.526536312849162,0.166666666666667,0.175438596491228,0,0,0.0666666666666667,1,0.308,0.5
